-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2011 through 12/31/2021 in LST
Location: latitude  16.75   longitude -93.11 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1034.94 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN
2011,9,4,4.4918
2011,9,5,4.9092
2011,9,6,3.4651
2011,9,7,3.39
2011,9,8,3.5311
2011,9,9,3.5107
2011,9,10,5.9309
2011,9,11,5.8361
2011,9,12,4.3742
2011,9,13,3.923
2011,9,14,4.5446
2011,9,15,5.117
2011,9,16,5.4461
2011,9,17,5.9237
2011,9,18,4.8794
2011,9,19,4.2598
2011,9,20,4.0111
2011,9,21,4.5338
2011,9,22,5.0338
2011,9,23,4.6817
2011,9,24,5.0297
2011,9,25,5.3422
2011,9,26,5.4386
2011,9,27,5.539
2011,9,28,4.7868
2011,9,29,5.1552
2011,9,30,4.5398
2011,10,1,3.8604
2011,10,2,3.4423
2011,10,3,4.5497
2011,10,4,3.15
2011,10,5,3.6566
2011,10,6,3.7457
2011,10,7,4.2809
2011,10,8,5.3825
2011,10,9,5.0424
2011,10,10,4.7815
2011,10,11,3.6115
2011,10,12,1.6682
2011,10,13,3.7769
2011,10,14,3.96
2011,10,15,2.587
2011,10,16,2.339
2011,10,17,2.3462
2011,10,18,4.5295
2011,10,19,3.4003
2011,10,20,5.1418
2011,10,21,6.3816
2011,10,22,6.0665
2011,10,23,6.5669
2011,10,24,6.3854
2011,10,25,5.9798
2011,10,26,6.373
2011,10,27,6.2945
2011,10,28,5.9666
2011,10,29,4.3099
2011,10,30,4.8929
2011,10,31,4.6596
2011,11,1,2.8694
2011,11,2,4.5082
2011,11,3,4.8974
2011,11,4,4.627
2011,11,5,5.6791
2011,11,6,5.4554
2011,11,7,4.2864
2011,11,8,5.5274
2011,11,9,5.0654
2011,11,10,3.1565
2011,11,11,3.3142
2011,11,12,5.1838
2011,11,13,5.9273
2011,11,14,5.899
2011,11,15,5.7934
2011,11,16,5.6297
2011,11,17,3.1685
2011,11,18,4.9164
2011,11,19,5.4588
2011,11,20,5.1257
2011,11,21,5.1641
2011,11,22,5.2841
2011,11,23,4.7479
2011,11,24,4.3601
2011,11,25,5.7996
2011,11,26,5.8157
2011,11,27,4.1858
2011,11,28,2.9098
2011,11,29,5.2061
2011,11,30,4.5238
2011,12,1,5.5754
2011,12,2,4.8612
2011,12,3,5.6698
2011,12,4,5.4811
2011,12,5,5.6465
2011,12,6,4.3978
2011,12,7,2.803
2011,12,8,3.336
2011,12,9,4.1554
2011,12,10,3.7709
2011,12,11,4.1765
2011,12,12,4.7381
2011,12,13,4.758
2011,12,14,4.6658
2011,12,15,5.3352
2011,12,16,3.5244
2011,12,17,5.0167
2011,12,18,4.3442
2011,12,19,5.4094
2011,12,20,5.4031
2011,12,21,5.0323
2011,12,22,5.3177
2011,12,23,4.0524
2011,12,24,3.8419
2011,12,25,3.4759
2011,12,26,3.0254
2011,12,27,3.2486
2011,12,28,3.3218
2011,12,29,4.0704
2011,12,30,5.4058
2011,12,31,4.3769
2012,1,1,4.2029
2012,1,2,3.9823
2012,1,3,3.4968
2012,1,4,5.1576
2012,1,5,3.2026
2012,1,6,5.4634
2012,1,7,5.5567
2012,1,8,5.4768
2012,1,9,5.4535
2012,1,10,5.1235
2012,1,11,4.4417
2012,1,12,5.2738
2012,1,13,3.1682
2012,1,14,2.6287
2012,1,15,3.576
2012,1,16,5.2286
2012,1,17,5.4127
2012,1,18,3.7738
2012,1,19,4.3354
2012,1,20,5.6902
2012,1,21,5.8411
2012,1,22,5.8322
2012,1,23,5.6818
2012,1,24,4.7712
2012,1,25,5.2565
2012,1,26,5.0122
2012,1,27,2.8433
2012,1,28,5.0321
2012,1,29,3.5738
2012,1,30,4.8137
2012,1,31,4.2658
2012,2,1,3.5203
2012,2,2,3.3689
2012,2,3,4.7846
2012,2,4,5.5214
2012,2,5,4.7765
2012,2,6,4.991
2012,2,7,3.3559
2012,2,8,1.4933
2012,2,9,4.1645
2012,2,10,2.9844
2012,2,11,3.2894
2012,2,12,3.7586
2012,2,13,6.0794
2012,2,14,6.0168
2012,2,15,6.0869
2012,2,16,5.7007
2012,2,17,5.5277
2012,2,18,5.9712
2012,2,19,3.6127
2012,2,20,5.5181
2012,2,21,5.233
2012,2,22,5.8334
2012,2,23,6.0917
2012,2,24,6.7426
2012,2,25,3.1994
2012,2,26,4.5084
2012,2,27,6.4934
2012,2,28,6.4058
2012,2,29,6.5856
2012,3,1,6.247
2012,3,2,6.4704
2012,3,3,6.9924
2012,3,4,3.5203
2012,3,5,4.1892
2012,3,6,4.7357
2012,3,7,6.3072
2012,3,8,6.9708
2012,3,9,6.5129
2012,3,10,6.3888
2012,3,11,6.5131
2012,3,12,6.3132
2012,3,13,5.8279
2012,3,14,6.3749
2012,3,15,6.0077
2012,3,16,6.5981
2012,3,17,7.062
2012,3,18,6.1404
2012,3,19,5.6515
2012,3,20,6.7634
2012,3,21,6.4759
2012,3,22,5.4067
2012,3,23,5.4202
2012,3,24,5.5848
2012,3,25,6.3072
2012,3,26,5.8822
2012,3,27,5.5908
2012,3,28,5.861
2012,3,29,6.5189
2012,3,30,5.7379
2012,3,31,6.445
2012,4,1,6.8064
2012,4,2,5.6225
2012,4,3,4.3783
2012,4,4,7.6126
2012,4,5,7.4842
2012,4,6,6.637
2012,4,7,6.5162
2012,4,8,6.3473
2012,4,9,4.8854
2012,4,10,6.9835
2012,4,11,6.9646
2012,4,12,6.5218
2012,4,13,5.575
2012,4,14,6.2347
2012,4,15,6.6446
2012,4,16,6.6924
2012,4,17,5.6362
2012,4,18,5.8879
2012,4,19,7.441
2012,4,20,6.9043
2012,4,21,6.0338
2012,4,22,7.897
2012,4,23,7.825
2012,4,24,8.1504
2012,4,25,7.8581
2012,4,26,7.2838
2012,4,27,6.6139
2012,4,28,7.0913
2012,4,29,7.2322
2012,4,30,6.5902
2012,5,1,5.5313
2012,5,2,5.43
2012,5,3,5.6875
2012,5,4,6.2822
2012,5,5,5.5241
2012,5,6,5.5872
2012,5,7,6.1078
2012,5,8,5.6182
2012,5,9,5.9381
2012,5,10,5.772
2012,5,11,5.886
2012,5,12,5.1103
2012,5,13,4.8818
2012,5,14,4.5005
2012,5,15,4.1717
2012,5,16,2.9621
2012,5,17,4.777
2012,5,18,5.531
2012,5,19,4.9459
2012,5,20,4.0123
2012,5,21,5.5229
2012,5,22,4.0111
2012,5,23,6.0118
2012,5,24,6.7346
2012,5,25,6.8566
2012,5,26,5.1254
2012,5,27,4.3589
2012,5,28,5.6904
2012,5,29,6.311
2012,5,30,6.2712
2012,5,31,6.5614
2012,6,1,6.1512
2012,6,2,5.3614
2012,6,3,5.6976
2012,6,4,5.6501
2012,6,5,4.9553
2012,6,6,5.3083
2012,6,7,5.5999
2012,6,8,5.197
2012,6,9,5.2632
2012,6,10,5.7778
2012,6,11,5.3237
2012,6,12,2.7701
2012,6,13,5.6515
2012,6,14,3.7327
2012,6,15,4.7894
2012,6,16,4.0337
2012,6,17,3.169
2012,6,18,4.7731
2012,6,19,3.7567
2012,6,20,3.2167
2012,6,21,5.1163
2012,6,22,4.9656
2012,6,23,3.0922
2012,6,24,4.7683
2012,6,25,4.2826
2012,6,26,5.0254
2012,6,27,4.9186
2012,6,28,6.0199
2012,6,29,6.5162
2012,6,30,6.5352
2012,7,1,6.3881
2012,7,2,5.8394
2012,7,3,5.4799
2012,7,4,4.9774
2012,7,5,6.7051
2012,7,6,6.6564
2012,7,7,6.8894
2012,7,8,5.5186
2012,7,9,4.7261
2012,7,10,5.8915
2012,7,11,6.3737
2012,7,12,5.1612
2012,7,13,6.5494
2012,7,14,5.1989
2012,7,15,6.8986
2012,7,16,6.217
2012,7,17,5.7559
2012,7,18,5.2694
2012,7,19,5.2476
2012,7,20,6.6492
2012,7,21,6.7056
2012,7,22,6.2066
2012,7,23,5.6695
2012,7,24,6.75
2012,7,25,7.0925
2012,7,26,7.0934
2012,7,27,6.7817
2012,7,28,6.4464
2012,7,29,5.5735
2012,7,30,6.6228
2012,7,31,6.2064
2012,8,1,6.9101
2012,8,2,6.0146
2012,8,3,6.8556
2012,8,4,6.4054
2012,8,5,5.3695
2012,8,6,7.2828
2012,8,7,6.4001
2012,8,8,3.3859
2012,8,9,1.6502
2012,8,10,4.739
2012,8,11,4.0423
2012,8,12,3.5806
2012,8,13,5.3062
2012,8,14,7.0061
2012,8,15,5.9208
2012,8,16,5.3366
2012,8,17,5.0998
2012,8,18,5.5882
2012,8,19,6.217
2012,8,20,7.0253
2012,8,21,6.0727
2012,8,22,5.7598
2012,8,23,5.7238
2012,8,24,5.8486
2012,8,25,5.5615
2012,8,26,6.2412
2012,8,27,6.9264
2012,8,28,6.0379
2012,8,29,5.754
2012,8,30,4.3834
2012,8,31,4.9582
2012,9,1,5.2718
2012,9,2,6.8798
2012,9,3,5.958
2012,9,4,6.4493
2012,9,5,6.0468
2012,9,6,6.457
2012,9,7,6.5676
2012,9,8,5.3018
2012,9,9,4.7926
2012,9,10,4.1134
2012,9,11,5.0561
2012,9,12,7.1813
2012,9,13,6.9396
2012,9,14,6.053
2012,9,15,5.7163
2012,9,16,5.6729
2012,9,17,5.9518
2012,9,18,5.7202
2012,9,19,4.2122
2012,9,20,4.1849
2012,9,21,4.8365
2012,9,22,4.0997
2012,9,23,4.573
2012,9,24,5.2819
2012,9,25,5.0614
2012,9,26,4.7796
2012,9,27,5.051
2012,9,28,5.7358
2012,9,29,6.2309
2012,9,30,5.9724
2012,10,1,4.8137
2012,10,2,3.2698
2012,10,3,4.2847
2012,10,4,3.5765
2012,10,5,4.9817
2012,10,6,4.4462
2012,10,7,4.2713
2012,10,8,4.6752
2012,10,9,3.9542
2012,10,10,4.6301
2012,10,11,3.3442
2012,10,12,5.2603
2012,10,13,6.5011
2012,10,14,6.4462
2012,10,15,6.0058
2012,10,16,6.4769
2012,10,17,6.4778
2012,10,18,6.4051
2012,10,19,5.671
2012,10,20,4.9519
2012,10,21,4.7146
2012,10,22,4.8324
2012,10,23,5.4564
2012,10,24,5.2558
2012,10,25,5.689
2012,10,26,6.173
2012,10,27,6.0734
2012,10,28,5.3489
2012,10,29,4.5389
2012,10,30,4.3867
2012,10,31,4.799
2012,11,1,4.5115
2012,11,2,4.5077
2012,11,3,5.0201
2012,11,4,5.0868
2012,11,5,3.9958
2012,11,6,4.6622
2012,11,7,5.8258
2012,11,8,4.9282
2012,11,9,5.3021
2012,11,10,5.2795
2012,11,11,6.024
2012,11,12,5.4778
2012,11,13,4.2257
2012,11,14,4.8415
2012,11,15,5.3314
2012,11,16,5.4202
2012,11,17,5.7883
2012,11,18,4.8768
2012,11,19,5.7638
2012,11,20,5.3568
2012,11,21,4.7134
2012,11,22,5.196
2012,11,23,5.1113
2012,11,24,5.1024
2012,11,25,5.8229
2012,11,26,5.6911
2012,11,27,4.5569
2012,11,28,4.3174
2012,11,29,4.6682
2012,11,30,3.4882
2012,12,1,3.7908
2012,12,2,4.4962
2012,12,3,5.0131
2012,12,4,5.057
2012,12,5,4.145
2012,12,6,5.3666
2012,12,7,5.5752
2012,12,8,5.5517
2012,12,9,5.5056
2012,12,10,5.6909
2012,12,11,5.567
2012,12,12,3.4296
2012,12,13,3.6564
2012,12,14,4.7458
2012,12,15,5.4091
2012,12,16,4.927
2012,12,17,5.1835
2012,12,18,4.3164
2012,12,19,5.359
2012,12,20,5.4014
2012,12,21,1.8994
2012,12,22,4.2218
2012,12,23,5.1876
2012,12,24,5.4708
2012,12,25,5.5315
2012,12,26,4.1215
2012,12,27,5.2728
2012,12,28,5.4634
2012,12,29,3.0919
2012,12,30,2.945
2012,12,31,5.0719
2013,1,1,5.4
2013,1,2,3.7591
2013,1,3,3.4807
2013,1,4,3.1975
2013,1,5,3.1366
2013,1,6,2.7902
2013,1,7,3.2503
2013,1,8,5.2901
2013,1,9,5.2968
2013,1,10,3.6742
2013,1,11,5.0227
2013,1,12,5.3088
2013,1,13,5.4382
2013,1,14,5.0189
2013,1,15,4.7486
2013,1,16,3.5695
2013,1,17,2.6362
2013,1,18,2.838
2013,1,19,3.4493
2013,1,20,2.5032
2013,1,21,3.6658
2013,1,22,3.371
2013,1,23,3.2952
2013,1,24,3.1118
2013,1,25,3.7286
2013,1,26,5.1718
2013,1,27,5.6539
2013,1,28,5.8841
2013,1,29,5.6714
2013,1,30,6.0521
2013,1,31,2.3815
2013,2,1,3.6216
2013,2,2,4.3697
2013,2,3,3.528
2013,2,4,5.9078
2013,2,5,6.0492
2013,2,6,6.2064
2013,2,7,6.2376
2013,2,8,5.4794
2013,2,9,6.125
2013,2,10,6.1798
2013,2,11,6.3773
2013,2,12,6.4949
2013,2,13,6.275
2013,2,14,4.8749
2013,2,15,4.5739
2013,2,16,2.6105
2013,2,17,6.0103
2013,2,18,6.5993
2013,2,19,6.5064
2013,2,20,6.108
2013,2,21,6.4082
2013,2,22,6.6082
2013,2,23,6.6041
2013,2,24,6.5239
2013,2,25,6.847
2013,2,26,5.033
2013,2,27,6.145
2013,2,28,3.5575
2013,3,1,3.2453
2013,3,2,3.7992
2013,3,3,6.8062
2013,3,4,7.1232
2013,3,5,6.7702
2013,3,6,5.3364
2013,3,7,5.8042
2013,3,8,6.6278
2013,3,9,6.8148
2013,3,10,6.9516
2013,3,11,5.7977
2013,3,12,3.9523
2013,3,13,3.0139
2013,3,14,4.3922
2013,3,15,4.8218
2013,3,16,6.102
2013,3,17,7.1246
